id,name,formatted_name,kind,shift,full_price,offered_price,hide_prices,exemption,total_seats,paid_seats,available_seats,visible_seats,use_overbooking,exclusive,discount_group_position,enabled_in_discount_group,visible_in_discount_group,exclusivity_revision,extra_discount_text,extra_benefit,extra_warning,period_kind,max_periods,university_id,campus_id,enabled,enabled_for_seo,level,contribution_price,facebook_message,partner_fies,hidden,early_enrollment,force_price_update,pending_seats,metadata[code],metadata[shift_code],metadata[level_code]
260072,Engenharia de Produção,Engenharia de Produção,Presencial,Noite,589.0,500.65,false,false, - ,8, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,176.7, - ,false,false,false,false,4, - , - , - 
260073,Engenharia Elétrica,Engenharia Elétrica,Presencial,Noite,589.0,500.65,false,false, - ,7, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,176.7, - ,false,false,false,false,1, - , - , - 
260074,Engenharia Química,Engenharia Química,Presencial,Noite,589.0,500.65,false,false, - ,9, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,176.7, - ,false,false,false,false,2, - , - , - 
260075,Eventos,Eventos,Presencial,Noite,389.0,330.65,false,false, - ,4, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,116.7, - ,false,false,false,false,4, - , - , - 
260076,Gestão Ambiental,Gestão Ambiental,Presencial,Manhã,309.0,262.65,false,false, - ,3, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,139.05, - ,false,false,false,false,0, - , - , - 
260077,Gestão Ambiental,Gestão Ambiental,Presencial,Noite,339.0,288.15,false,false, - ,2, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,152.55, - ,false,false,false,false,0, - , - , - 
260078,Gestão Comercial,Gestão Comercial,Presencial,Manhã,309.0,262.65,false,false, - ,1, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,92.7, - ,false,false,false,false,2, - , - , - 
260079,Gestão Comercial,Gestão Comercial,Presencial,Noite,339.0,288.15,false,false, - ,5, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,101.7, - ,false,false,false,false,1, - , - , - 
260080,Gestão de Tecnologia da Informação,Gestão de Tecnologia da Informação,Presencial,Noite,359.0,305.15,false,false, - ,8, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,5,74,6743,true,true,Tecnólogo,107.7, - ,false,false,false,false,1, - , - , - 
260081,Gestão Desportiva e de Lazer,Gestão Desportiva e de Lazer,Presencial,Manhã,309.0,262.65,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,false,true,Tecnólogo, - , - ,false,false,false,false,0, - , - , - 
260082,Gestão Desportiva e de Lazer,Gestão Desportiva e de Lazer,Presencial,Noite,339.0,288.15,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,101.7, - ,false,false,false,false,1, - , - , - 
260083,Gestão Hospitalar,Gestão Hospitalar,Presencial,Manhã,319.0,271.15,false,false, - ,4, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,6,74,6743,true,true,Tecnólogo,95.7, - ,false,false,false,false,0, - , - , - 
260084,Gestão Hospitalar,Gestão Hospitalar,Presencial,Noite,359.0,305.15,false,false, - ,2, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,6,74,6743,true,true,Tecnólogo,120.0, - ,false,false,false,false,3, - , - , - 
260085,Jogos Digitais,Jogos Digitais,Presencial,Noite,349.0,296.65,false,false, - ,4, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,5,74,6743,true,true,Tecnólogo,104.7, - ,false,false,false,false,0, - , - , - 
260086,Moda,Moda,Presencial,Manhã,399.0,339.15,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,false,true,Tecnólogo, - , - ,false,false,false,false,0, - , - , - 
260087,Moda,Moda,Presencial,Noite,499.0,424.15,false,false, - ,2, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,false,true,Tecnólogo, - , - ,false,false,false,false,0, - , - , - 
