id,name,formatted_name,kind,shift,full_price,offered_price,hide_prices,exemption,total_seats,paid_seats,available_seats,visible_seats,use_overbooking,exclusive,discount_group_position,enabled_in_discount_group,visible_in_discount_group,exclusivity_revision,extra_discount_text,extra_benefit,extra_warning,period_kind,max_periods,university_id,campus_id,enabled,enabled_for_seo,level,contribution_price,facebook_message,partner_fies,hidden,early_enrollment,force_price_update,pending_seats,metadata[code],metadata[shift_code],metadata[level_code]
348326,Administração Pública,Administração Pública,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348327,Alfabetização e Letramento,Alfabetização e Letramento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348328,"Alimentos, Saúde e Nutrição","Alimentos, Saúde e Nutrição",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348329,Atendimento Educacional Especializado e a Psicomotricidade,Atendimento Educacional Especializado e a Psicomotricidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348330,Coordenação Pedagógica e Planejamento,Coordenação Pedagógica e Planejamento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348331,Desenvolvimento Sustentável,Desenvolvimento Sustentável,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348332,Desing de Interiores,Desing de Interiores,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348333,Direito Administrativo,Direito Administrativo,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348334,Direito Ambiental,Direito Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348335,Direito Civil,Direito Civil,EaD,Outro,129.0,90.3,false,false, - ,1, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348336,Direito do Consumidor,Direito do Consumidor,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348337,Direito do Trabalho,Direito do Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348338,Direito Empresarial,Direito Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348339,Direito Imobiliário,Direito Imobiliário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348340,Direito Penal,Direito Penal,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348341,Direito Tributário,Direito Tributário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348342,Docência do Ensino Superior,Docência do Ensino Superior,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348343,Docência em Enfermagem,Docência em Enfermagem,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348344,Educação a Distância,Educação a Distância,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348345,Educação Ambiental,Educação Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348346,Educação de Jovens e Adultos,Educação de Jovens e Adultos,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348347,Educação Especial e Inclusiva,Educação Especial e Inclusiva,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348348,Educação Infantil e Ensino Fundamental,Educação Infantil e Ensino Fundamental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348349,Educação Musical e Ensino de Artes,Educação Musical e Ensino de Artes,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348350,Energias Renováveis,Energias Renováveis,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348351,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348352,Ensino Religioso,Ensino Religioso,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348353,Farmacologia Aplicada à atenção Farmacêutica,Farmacologia Aplicada à atenção Farmacêutica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348354,Gestão Ambiental,Gestão Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348355,Gestão da Qualidade,Gestão da Qualidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348356,Gestão de Negócios Imobiliários,Gestão de Negócios Imobiliários,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348357,Gestão do conhecimento e Tecnologia da Informação,Gestão do conhecimento e Tecnologia da Informação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348358,Gestão e Administração Escolar,Gestão e Administração Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348359,Gestão e Administração Hospitalar,Gestão e Administração Hospitalar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348360,Gestão e Logística Empresarial,Gestão e Logística Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348361,"Gestão Escolar (Administração, Supervisão e Inspeção)","Gestão Escolar (Administração, Supervisão e Inspeção)",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348362,Gestão Estratégica de Negócios,Gestão Estratégica de Negócios,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348363,Informática na Educação,Informática na Educação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348364,Inspeção Escolar,Inspeção Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348365,Libras,Libras,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348366,Língua Portuguesa e Literatura Brasileira,Língua Portuguesa e Literatura Brasileira,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348367,Linguística,Linguística,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348368,Linguística Aplicada na Educação,Linguística Aplicada na Educação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348369,Marketing e Gestão Estratégica,Marketing e Gestão Estratégica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348370,Matemática Financeira e Estatística,Matemática Financeira e Estatística,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348371,MBA em Auditoria e Perícia Contábil,MBA em Auditoria e Perícia Contábil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348372,MBA em Controladoria e Finanças,MBA em Controladoria e Finanças,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348373,MBA em Gestão de Pessoas e Recursos Humanos,MBA em Gestão de Pessoas e Recursos Humanos,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348374,MBA em Planejamento Empresarial,MBA em Planejamento Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348375,MBA em Segurança do Trabalho e Gestão Ambiental,MBA em Segurança do Trabalho e Gestão Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348376,MBA Executivo em Marketing,MBA Executivo em Marketing,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348377,"Meio Ambiente, Desenvolvimento e Sustentabilidade","Meio Ambiente, Desenvolvimento e Sustentabilidade",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348378,Metodologia do Ensino da História e da Geografia,Metodologia do Ensino da História e da Geografia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348379,Metodologia do Ensino da Língua Portuguesa,Metodologia do Ensino da Língua Portuguesa,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348380,Metodologia do Ensino de Filosofia e Sociologia,Metodologia do Ensino de Filosofia e Sociologia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348381,Neurociência Aplicada à Aprendizagem,Neurociência Aplicada à Aprendizagem,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348382,Obesidade e Emagrecimento,Obesidade e Emagrecimento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348383,Orientação Educacional,Orientação Educacional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348384,Pedagogia Empresarial,Pedagogia Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348385,Pedagogia Hospitalar,Pedagogia Hospitalar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348386,Planejamento Urbano,Planejamento Urbano,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348387,Planejamento Urbano Aplicado à Ecologia,Planejamento Urbano Aplicado à Ecologia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348388,Processo Civil,Processo Civil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348389,Psicologia das Organizações e do Trabalho,Psicologia das Organizações e do Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348390,Psicomoticidade,Psicomoticidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348391,Psicopedagogia Clínica e Institucional,Psicopedagogia Clínica e Institucional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348392,Radiologia Aplicada à Proteção Radiológica,Radiologia Aplicada à Proteção Radiológica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348393,Saúde do Idoso: Gestão e Assistência e Gerontologia,Saúde do Idoso: Gestão e Assistência e Gerontologia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348394,Saúde e Segurança no Trabalho,Saúde e Segurança no Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348395,Saúde Pública e Vigilância Sanitária,Saúde Pública e Vigilância Sanitária,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348396,Supervisão Escolar,Supervisão Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
348397,Tutoria em Educação a Distância (EaD),Tutoria em Educação a Distância (EaD),EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10500,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363536,Administração Pública,Administração Pública,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363537,Alfabetização e Letramento,Alfabetização e Letramento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363538,"Alimentos, Saúde e Nutrição","Alimentos, Saúde e Nutrição",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363539,Atendimento Educacional Especializado e a Psicomotricidade,Atendimento Educacional Especializado e a Psicomotricidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363540,Coordenação Pedagógica e Planejamento,Coordenação Pedagógica e Planejamento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363541,Desenvolvimento Sustentável,Desenvolvimento Sustentável,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363542,Desing de Interiores,Desing de Interiores,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363543,Direito Administrativo,Direito Administrativo,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363544,Direito Ambiental,Direito Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363545,Direito Civil,Direito Civil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363546,Direito do Consumidor,Direito do Consumidor,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363547,Direito do Trabalho,Direito do Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363548,Direito Empresarial,Direito Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363549,Direito Imobiliário,Direito Imobiliário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363550,Direito Penal,Direito Penal,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363551,Direito Tributário,Direito Tributário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363552,Docência do Ensino Superior,Docência do Ensino Superior,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363553,Docência em Enfermagem,Docência em Enfermagem,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,1, - , - , - 
363554,Educação a Distância,Educação a Distância,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363555,Educação Ambiental,Educação Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363556,Educação de Jovens e Adultos,Educação de Jovens e Adultos,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363557,Educação Especial e Inclusiva,Educação Especial e Inclusiva,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363558,Educação Infantil e Ensino Fundamental,Educação Infantil e Ensino Fundamental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363559,Educação Musical e Ensino de Artes,Educação Musical e Ensino de Artes,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363560,Energias Renováveis,Energias Renováveis,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363561,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363562,Ensino Religioso,Ensino Religioso,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363563,Farmacologia Aplicada à atenção Farmacêutica,Farmacologia Aplicada à atenção Farmacêutica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363564,Gestão Ambiental,Gestão Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,1, - , - , - 
363565,Gestão da Qualidade,Gestão da Qualidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363566,Gestão de Negócios Imobiliários,Gestão de Negócios Imobiliários,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10534,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
